,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Fossil coal-derived gas
2016-03-05 05:00:00,-2720.9,-3150.1,10516.475,2184.5,4721.575,14660.775,8786.375,199.775,4770.475,24.2,116.4,75.7,362.6,1270.875,868.1,4998.625,0.225,47874.274999999994,42007.325,28.15,25.05,391.85
2016-03-05 06:00:00,-935.325,-3933.3,10515.6,2178.25,4726.6,14652.25,9703.8,199.65,4950.025,24.425,102.325,279.05,360.975,1255.75,765.65,4529.2,7.975,48637.8,43334.925,26.5,23.725,392.55
2016-03-05 07:00:00,-420.9,-4111.7,10513.95,2179.95,4772.375,15207.575,10878.525,199.1,5077.725,24.05,90.05,391.9,366.25,1268.575,690.3,4016.975,487.775,51413.875,46218.775,24.975,22.875,367.325
2016-03-05 08:00:00,-116.85,-3526.5,10496.625,2170.5,4817.575,15454.975,11692.05,199.375,5372.85,23.525,81.525,777.3,378.05,1267.025,710.0,3664.7,2279.6499999999996,55591.75,48937.4,25.75,24.3,367.675
2016-03-05 09:00:00,-134.85,-2884.2,10516.9,2167.1,4833.2,15453.65,12002.849999999999,200.1,5446.075,23.175,90.7,956.875,381.475,1246.925,675.35,3006.125,4336.6,58674.675,50656.55,26.725,25.825,379.475
2016-03-05 10:00:00,-126.775,-2731.0,10518.725,2162.275,4831.45,15434.475,12034.05,200.525,5425.5,23.2,71.35,858.55,381.675,1262.35,615.175,2517.7749999999996,5901.9,60139.3,51104.45,27.75,27.0,399.825
2016-03-05 11:00:00,-251.27499999999998,-2685.2,10513.8,2165.4,4854.35,15436.975,12449.825,202.075,5433.35,23.0,61.25,825.775,379.05,1262.35,517.8,2427.5750000000003,6663.575,60859.5,51250.525,28.4,27.525,389.775
2016-03-05 12:00:00,-322.7,-2823.3,10511.1,2182.825,4842.075,15453.175,12360.225,202.525,5398.85,23.1,59.95,525.175,374.775,1262.35,433.15,2271.25,7019.375,60066.1,50342.325,29.0,27.725,385.325
2016-03-05 13:00:00,-70.625,-2810.9,10505.325,2196.1,4833.25,15431.425,12761.4,204.025,5344.425,23.05,66.125,682.0,368.825,1251.9,393.55,1774.025,6109.1,58607.975,50331.225,27.225,25.875,381.29999999999995
2016-03-05 14:00:00,-613.375,-1911.8,10510.275,2191.775,4812.525,15430.0,12707.625,205.5,5430.85,22.975,81.225,460.625,359.175,1257.775,362.025,1714.775,4907.025,56975.725,49991.9,25.75,24.25,388.75
2016-03-05 15:00:00,-792.4,-1215.6,10513.95,2179.25,4814.775,15497.125,12497.175,205.25,5404.75,22.975,76.55000000000001,524.15,368.85,1253.925,353.45,1549.225,3293.8,56283.450000000004,51087.0,22.85,22.0,387.3
2016-03-05 16:00:00,-1005.5,-326.8,10511.75,2200.825,4813.2,15193.725,13498.1,203.4,5463.275,23.075000000000003,85.075,688.725,366.9,1247.925,332.625,1302.0,1548.55,55975.725,52792.6,19.4,18.975,381.15
2016-03-05 17:00:00,-135.775,878.0,10511.2,2203.875,4815.075,14853.475,13984.525,203.15,5496.375,23.05,86.075,2005.125,379.425,1231.65,307.025,1473.725,350.425,57620.4,55489.225,17.05,17.425,377.8
2016-03-05 18:00:00,-24.6,971.2,10553.575,2196.9,4821.475,14336.6,14248.225,204.125,5793.1,23.425,119.025,3209.8999999999996,398.975,1258.05,314.175,1688.65,11.275,60633.25,58619.125,16.075000000000003,17.275,380.25
2016-03-05 19:00:00,-32.95,-132.5,10578.25,2196.175,4831.45,14350.975,14219.925000000001,203.275,6347.725,24.1,175.0,2274.725,396.225,1258.925,288.925,1812.05,0.17500000000000002,59862.775,57761.65,16.525,17.35,386.325
2016-03-05 20:00:00,-48.05,-1585.5,10576.3,2190.35,4823.4,14341.4,14048.875,205.27499999999998,5418.575,24.475,169.0,1827.675,389.25,1262.9250000000002,271.05,1615.625,0.2,56253.775,54366.975,17.175,17.35,397.3
2016-03-05 21:00:00,-386.075,-798.5,10579.4,2198.475,4815.55,14407.675,13580.25,206.725,5093.75,24.7,90.45,717.35,367.575,1256.175,271.375,1390.35,0.275,53654.475,51992.525,17.45,17.125,392.975
2016-03-05 22:00:00,-463.825,-620.8,10577.525,2205.7,4789.025,13818.3,13452.9,207.3,4707.8,25.35,115.95,1034.6,353.1,1261.525,277.625,1292.1,0.0,52654.1,51084.4,17.599999999999998,17.325,392.05
2016-03-05 23:00:00,-210.5,-1496.0,10561.5,2217.3,4778.4,12923.925,12918.95,206.14999999999998,4508.275,25.775,118.275,866.9749999999999,352.5,1255.1,265.5,1338.8999999999999,0.0,49804.6,48200.225,18.7,17.975,387.725
2016-03-06 00:00:00,-745.7,-2255.9,10540.675,2238.725,4776.3,12859.1,10943.475,206.575,4374.175,25.875,106.75,227.55,352.475,1259.025,234.625,1369.05,0.0,46743.6,45139.925,19.9,18.75,397.575
2016-03-06 01:00:00,-1200.3999999999999,-2425.7,10524.425,2308.725,4757.025,12812.575,9297.325,209.05,4286.1,25.65,94.675,198.8,345.25,1249.025,179.8,1506.325,0.0,44554.975,42868.9,21.2,19.625,401.2
2016-03-06 02:00:00,-1349.925,-1947.7,10489.45,2414.025,4741.5,12590.575,8129.45,210.2,4219.825,25.6,86.75,185.35,338.55,1247.625,184.175,1870.475,0.0,43398.075,41343.425,22.775,21.049999999999997,384.125
2016-03-06 03:00:00,-1653.7,-1455.4,10508.375,2385.4,4722.55,12803.6,7533.375,210.1,4225.75,25.475,111.2,229.1,342.175,1243.6,194.125,2121.275,0.0,43282.075,40966.7,23.4,21.6,383.625
2016-03-06 04:00:00,-1736.5,-1128.5,10513.5,2366.45,4728.0,13015.025,7310.65,210.1,4259.225,25.174999999999997,101.325,116.75,331.325,1249.6,155.0,2234.225,0.1,43402.1,41012.775,23.425,21.7,397.15000000000003
2016-03-06 05:00:00,-1762.4250000000002,-1835.8,10509.375,2381.275,4735.825,13185.825,7419.025,210.125,4354.450000000001,24.4,82.575,126.65,336.95,1261.6,197.025,2532.425,0.17500000000000002,43114.375,40384.75,24.4,22.1,397.825
2016-03-06 06:00:00,-1841.625,-3159.4,10511.625,2335.625,4741.025,13168.225,7482.725,210.175,4404.35,24.175,101.4,167.4,329.79999999999995,1254.825,209.5,3025.25,5.550000000000001,42617.3,39377.0,25.825,22.825,395.05
2016-03-06 07:00:00,-1844.75,-2462.6,10514.175,2207.95,4751.825,13136.825,7698.15,210.175,4455.05,23.875,80.625,93.0,328.3,1263.175,199.1,3492.925,357.875,44117.25,40067.375,26.475,23.775,404.775
