,price_FR,price_NL,price_BE,price_CH,price_CZ,price_PL,price_DK1,price_DK2
2017-07-06 04:00:00,29.19,29.19,29.19,31.1,29.97,31.173784076463107,29.19,29.19
2017-07-06 05:00:00,32.06,32.06,32.06,32.86,31.37,32.00009416639202,32.06,32.06
2017-07-06 06:00:00,36.94,36.94,36.94,38.83,37.14,36.87320495315222,36.94,36.94
2017-07-06 07:00:00,42.29,42.29,42.29,44.23,43.3,42.41254296341636,42.29,42.29
2017-07-06 08:00:00,48.24,48.24,48.24,45.48,45.22,48.37798389754697,48.24,48.24
2017-07-06 09:00:00,53.99,43.08,45.67,42.56,42.91,47.49517397240925,43.08,43.08
2017-07-06 10:00:00,53.31,41.86,43.57,41.51,41.56,46.55351005226235,41.86,41.86
2017-07-06 11:00:00,53.99,40.03,42.39,40.56,40.73,46.58411412966712,40.03,40.03
2017-07-06 12:00:00,54.03,35.71,37.64,39.27,37.56,44.75728612458214,35.71,36.59
2017-07-06 13:00:00,49.38,44.3,41.38,39.27,36.81,46.68298884128255,35.75,36.63
2017-07-06 14:00:00,49.5,49.15,44.3,39.26,35.36,45.830782993549604,35.54,36.42
2017-07-06 15:00:00,48.56,48.22,49.48,39.28,37.13,45.15043081124347,39.52,39.52
2017-07-06 16:00:00,49.38,49.03,50.57,40.07,39.89,43.01285371251001,40.6,40.6
2017-07-06 17:00:00,48.05,59.74,51.0,42.7,42.84,44.43712039173219,44.31,44.31
2017-07-06 18:00:00,53.31,45.87,45.87,44.84,45.6,45.17868072884787,45.87,45.87
2017-07-06 19:00:00,53.71,53.71,53.71,47.1,48.71,47.59640284382504,53.71,53.71
2017-07-06 20:00:00,49.56,49.56,49.56,45.0,46.96,47.20561231696408,49.56,49.56
2017-07-06 21:00:00,46.03,46.03,46.03,43.22,45.2,45.05861857902915,46.03,46.03
2017-07-06 22:00:00,53.4,42.71,45.43,41.85,42.7,41.60271199209002,42.71,42.71
2017-07-06 23:00:00,50.9,35.61,39.86,36.42,36.0,35.712604171571165,35.61,35.61
2017-07-07 00:00:00,44.62,30.66,31.1,38.41,33.39,34.12645905202968,34.16,34.16
2017-07-07 01:00:00,32.43,31.87,31.87,31.88,32.0,32.037710883228584,32.07,32.07
2017-07-07 02:00:00,30.8,30.8,30.8,30.75,30.34,30.91536316809225,30.8,30.8
2017-07-07 03:00:00,30.69,30.69,30.69,29.95,29.59,30.804309815226127,30.69,30.69
2017-07-07 04:00:00,29.64,29.64,29.64,29.63,29.0,30.69798213695005,29.64,29.64
2017-07-07 05:00:00,30.84,30.84,30.84,31.24,30.96,30.95553140210765,30.84,30.84
2017-07-07 06:00:00,35.87,35.87,35.87,36.86,36.6,36.004914701573654,35.87,35.87
2017-07-07 07:00:00,41.88,41.88,41.88,41.91,43.6,42.03723831576958,41.88,41.88
2017-07-07 08:00:00,45.54,45.54,45.54,47.39,47.5,45.70908747223666,45.54,45.54
2017-07-07 09:00:00,45.58,45.58,45.58,45.08,45.6,50.28590331269789,45.58,45.58
2017-07-07 10:00:00,44.61,44.61,44.61,43.29,44.3,50.1772127971268,44.61,44.61
2017-07-07 11:00:00,47.6,43.31,44.9,41.59,42.0,52.17381031142196,43.31,44.38
2017-07-07 12:00:00,47.5,39.65,40.97,39.09,38.93,50.508010018430134,39.65,40.63
2017-07-07 13:00:00,44.73,34.43,36.18,39.08,36.81,50.18666414630689,34.43,35.27
2017-07-07 14:00:00,44.21,32.05,33.74,39.07,35.29,49.90548650819905,32.05,32.84
2017-07-07 15:00:00,42.86,31.84,33.19,39.06,35.49,45.14909503331601,31.84,32.63
2017-07-07 16:00:00,37.97,32.4,32.4,38.49,36.46,44.88682009356836,32.4,32.4
2017-07-07 17:00:00,37.87,37.87,37.87,39.03,40.23,44.78758092717736,37.87,37.87
2017-07-07 18:00:00,40.58,40.58,40.58,40.59,41.81,40.73058929162138,40.58,40.58
2017-07-07 19:00:00,42.74,42.74,42.74,43.58,44.91,42.89967392845329,42.74,42.74
2017-07-07 20:00:00,41.8,41.8,41.8,43.36,44.3,41.876565379707955,41.8,41.8
2017-07-07 21:00:00,40.46,40.46,40.46,41.74,43.0,39.63659562402533,40.46,40.46
2017-07-07 22:00:00,50.58,40.99,43.82,40.85,41.8,39.78072869902179,40.99,40.99
2017-07-07 23:00:00,40.98,35.91,35.91,37.07,36.2,34.85893861348708,35.91,35.91
2017-07-08 00:00:00,37.08,37.08,37.08,37.49,35.0,35.099948017579514,35.16,35.16
2017-07-08 01:00:00,34.64,34.64,34.64,35.41,32.5,33.59245782335428,33.65,33.65
2017-07-08 02:00:00,32.05,32.05,32.05,32.83,30.1,31.806152828316247,31.86,31.86
2017-07-08 03:00:00,30.68,30.68,30.68,31.99,29.9,30.773592930390816,30.68,30.68
2017-07-08 04:00:00,29.87,29.87,29.87,31.23,29.24,29.960776900902605,29.87,29.87
2017-07-08 05:00:00,29.09,29.09,29.09,30.89,28.5,29.178677756249705,29.09,29.09
2017-07-08 06:00:00,30.0,30.0,30.0,31.28,29.4,30.842115211946506,30.0,30.0
2017-07-08 07:00:00,32.02,32.02,32.02,33.91,33.0,32.11568451396437,32.02,32.02
2017-07-08 08:00:00,34.58,34.58,34.58,35.96,34.3,34.75497377250603,34.58,34.58
2017-07-08 09:00:00,36.71,36.71,36.71,37.06,35.0,36.992580690893625,36.71,36.71
2017-07-08 10:00:00,35.89,35.89,35.89,36.5,39.99,39.901233401068005,35.89,35.89
2017-07-08 11:00:00,35.37,35.37,35.37,36.24,39.99,39.8705165162327,35.37,35.37
2017-07-08 12:00:00,33.22,33.22,33.22,35.71,33.9,39.83979963139739,33.22,33.22
2017-07-08 13:00:00,31.41,31.41,31.41,32.57,31.6,34.83531024053684,27.55,31.41
2017-07-08 14:00:00,30.18,30.18,30.18,32.06,29.2,34.69354000283541,26.69,30.18
2017-07-08 15:00:00,30.05,30.05,30.05,32.01,29.4,32.07787911724399,26.47,30.05
2017-07-08 16:00:00,31.4,31.4,31.4,32.05,30.0,30.92245167997732,26.49,30.83
2017-07-08 17:00:00,33.18,33.18,33.18,36.47,33.11,32.087330466424085,26.74,31.99
2017-07-08 18:00:00,36.98,36.98,36.98,38.06,35.82,32.58825197296914,29.35,32.12
2017-07-08 19:00:00,40.04,40.04,40.04,39.78,38.63,33.8216530409716,32.03,32.03
2017-07-08 20:00:00,39.63,39.63,39.63,40.07,38.0,34.242238079485844,31.77,31.77
2017-07-08 21:00:00,39.82,39.82,39.82,39.52,37.77,34.374556968007184,31.85,31.85
2017-07-08 22:00:00,42.09,42.09,42.09,41.07,39.8,33.80275034261141,32.19,32.19
2017-07-08 23:00:00,39.67,39.67,39.67,38.59,36.65,31.042956382023533,30.95,30.95
2017-07-09 00:00:00,32.21,32.21,32.21,35.29,35.1,31.265063087755777,31.06,31.06
2017-07-09 01:00:00,31.08,31.08,31.08,33.6,32.84,30.620008506214266,30.33,30.33
2017-07-09 02:00:00,29.84,29.84,29.84,32.22,31.2,29.31099664477104,29.12,29.12
2017-07-09 03:00:00,29.2,29.2,29.2,30.69,30.05,28.687207598884743,28.5,28.5
2017-07-09 04:00:00,29.62,29.62,29.62,30.44,29.61,28.01852464439299,28.1,28.1
2017-07-09 05:00:00,29.46,29.46,29.46,29.58,28.78,28.677756249704647,28.76,28.76
2017-07-09 06:00:00,29.49,29.49,29.49,29.67,29.4,29.68432493738481,29.49,29.49
2017-07-09 07:00:00,29.83,29.83,29.83,30.61,30.1,30.026936345163275,29.83,29.83
2017-07-09 08:00:00,30.03,30.03,30.03,31.28,32.18,30.357733566466614,30.03,30.03
2017-07-09 09:00:00,31.26,31.26,31.26,32.49,33.6,32.25036623978073,31.26,31.26
2017-07-09 10:00:00,31.26,31.26,31.26,32.28,32.27,34.95817777987808,31.26,31.26
2017-07-09 11:00:00,32.4,32.4,32.4,32.59,33.2,35.08813383110439,32.4,32.4
2017-07-09 12:00:00,32.07,32.07,32.07,32.83,31.1,35.1283020651198,32.07,32.07
2017-07-09 13:00:00,31.0,31.0,31.0,31.74,29.1,35.29133783847645,31.0,31.0
2017-07-09 14:00:00,29.88,29.88,29.88,31.0,29.0,34.92746089504277,29.88,29.88
2017-07-09 15:00:00,30.69,30.69,30.69,31.0,31.1,33.86182127498701,30.69,30.69
2017-07-09 16:00:00,31.28,31.28,31.28,31.99,33.62,32.340154056991636,31.28,31.28
2017-07-09 17:00:00,33.8,33.8,33.8,34.29,35.7,34.02249421104863,33.8,33.8
2017-07-09 18:00:00,36.75,36.75,36.75,38.08,40.0,36.992580690893625,36.75,36.75
2017-07-09 19:00:00,40.53,40.53,40.53,40.28,43.0,40.36434951089269,40.53,40.53
2017-07-09 20:00:00,40.53,40.53,40.53,40.35,43.0,40.213127924011154,40.53,40.53
2017-07-09 21:00:00,40.59,40.59,40.59,40.54,43.1,40.62426161334531,40.59,40.59
2017-07-09 22:00:00,42.28,42.28,42.28,41.44,44.11,41.541042483814564,42.28,42.28
2017-07-09 23:00:00,40.08,40.08,40.08,39.25,39.22,35.33150607249185,40.08,40.08
2017-07-10 00:00:00,32.76,32.76,32.76,35.45,33.52,32.17524799244213,32.76,32.76
2017-07-10 01:00:00,29.92,29.92,29.92,32.41,31.44,30.103920642418515,29.92,29.92
2017-07-10 02:00:00,29.44,29.44,29.44,31.97,31.21,29.343410486537554,29.44,29.44
2017-07-10 03:00:00,29.59,29.59,29.59,31.81,30.58,28.984411903637223,29.59,29.59
2017-07-10 04:00:00,29.31,29.31,29.31,31.58,30.14,29.213509683514406,29.31,29.31
2017-07-10 05:00:00,30.6,30.6,30.6,32.09,30.99,30.318847425602268,30.6,30.6
2017-07-10 06:00:00,38.03,38.03,38.03,37.31,38.14,35.03306565895135,38.03,38.03
2017-07-10 07:00:00,44.03,44.03,44.03,41.39,68.67,42.43032593292395,44.03,44.03
2017-07-10 08:00:00,50.07,50.07,50.07,45.98,74.42,50.37789324515825,50.07,50.07
2017-07-10 09:00:00,50.0,50.0,50.0,45.16,88.0,54.91497401983939,50.0,50.0
2017-07-10 10:00:00,48.73,48.73,48.73,43.61,79.07,54.100141709966934,49.93,49.93
2017-07-10 11:00:00,48.72,48.72,48.72,43.18,80.0,56.23287671232877,49.92,49.92
2017-07-10 12:00:00,47.69,47.69,47.69,41.51,90.0,61.11242324043458,48.86,48.86
2017-07-10 13:00:00,46.65,46.65,46.65,41.55,89.93,54.12139820500709,47.8,47.8
2017-07-10 14:00:00,44.18,44.18,44.18,41.26,84.97,50.97071327350024,45.27,45.27
2017-07-10 15:00:00,42.93,42.93,42.93,41.12,90.0,44.26074633915919,43.99,43.99
2017-07-10 16:00:00,40.65,40.65,40.65,41.22,80.97,40.899858290033066,40.65,40.65
2017-07-10 17:00:00,40.95,40.95,40.95,41.59,80.0,41.20217288615966,40.95,40.95
2017-07-10 18:00:00,41.62,41.62,41.62,41.59,65.44,41.87529522909778,41.62,41.62
2017-07-10 19:00:00,42.97,42.97,42.97,42.42,60.61,43.23334907888522,42.97,42.97
2017-07-10 20:00:00,40.21,40.21,40.21,41.04,49.99,40.45583372697213,40.21,40.21
2017-07-10 21:00:00,38.86,38.86,38.86,40.49,47.2,39.09777987718469,38.86,38.86
2017-07-10 22:00:00,39.92,39.92,39.92,40.32,41.55,38.830892772791685,39.92,39.92
2017-07-10 23:00:00,37.98,31.0,31.0,37.15,37.5,33.37269721303732,33.45,33.45
2017-07-11 00:00:00,30.93,30.93,30.93,35.65,33.22,30.511069241639188,30.93,30.93
2017-07-11 01:00:00,30.28,30.28,30.28,32.5,32.0,29.67498822421102,30.28,30.28
2017-07-11 02:00:00,29.63,29.63,29.63,31.05,30.4,29.455958549222792,29.63,29.63
2017-07-11 03:00:00,28.96,28.96,28.96,30.71,29.9,28.810645313235984,28.96,28.96
2017-07-11 04:00:00,28.95,28.95,28.95,30.14,29.43,28.798869524258123,28.95,28.95
2017-07-11 05:00:00,30.08,30.08,30.08,31.43,30.6,29.64672633066415,30.08,30.08
2017-07-11 06:00:00,34.51,34.51,34.51,37.29,37.4,33.91427225624116,34.51,34.51
2017-07-11 07:00:00,41.43,41.14,41.43,43.0,62.99,37.66368346679227,41.44,41.44
2017-07-11 08:00:00,44.22,44.22,44.22,45.84,73.9,44.19924634950541,44.22,44.22
2017-07-11 09:00:00,43.43,43.43,43.43,45.03,87.0,43.41026848798869,43.43,43.43
2017-07-11 10:00:00,42.03,42.03,42.03,43.49,79.09,43.01931229392369,42.03,42.03
2017-07-11 11:00:00,41.45,41.45,41.45,43.1,75.0,43.59868111163448,41.45,41.45
2017-07-11 12:00:00,39.9,39.24,39.34,40.57,75.0,45.52755534620819,39.42,39.42
2017-07-11 13:00:00,39.92,34.63,35.43,40.67,68.0,48.466792275082426,36.01,36.01
2017-07-11 14:00:00,36.86,33.31,33.85,40.59,42.09,48.118228921337725,34.21,34.21
2017-07-11 15:00:00,34.76,34.33,34.41,40.46,49.11,45.86905322656617,34.42,34.42
2017-07-11 16:00:00,35.39,35.39,35.39,39.6,69.0,43.59868111163448,35.39,35.39
2017-07-11 17:00:00,37.62,37.62,37.62,38.98,79.23,42.80028261893546,37.62,37.62
2017-07-11 18:00:00,39.99,39.99,39.99,41.38,75.0,41.21055110692416,39.99,39.99
2017-07-11 19:00:00,41.58,41.58,41.58,42.74,73.08,41.17993405558172,41.2,41.2
2017-07-11 20:00:00,40.7,40.7,40.7,41.42,69.0,39.70089495996231,39.72,39.72
2017-07-11 21:00:00,38.94,38.94,38.94,40.56,64.95,38.662270372114925,38.68,38.68
2017-07-11 22:00:00,39.36,39.36,39.36,40.45,41.11,36.37305699481865,38.75,38.75
2017-07-11 23:00:00,34.25,34.25,34.25,36.44,35.73,32.40461610927932,33.78,33.78
2017-07-12 00:00:00,32.29,32.29,32.29,33.24,31.5,31.77834322872491,32.29,32.29
2017-07-12 01:00:00,30.14,30.14,30.14,31.11,30.84,30.216284987277355,30.14,30.14
2017-07-12 02:00:00,29.1,29.1,29.1,30.19,29.61,29.172556780699274,29.1,29.1
2017-07-12 03:00:00,28.52,28.52,28.52,29.5,28.68,28.59061351427764,28.52,28.52
2017-07-12 04:00:00,28.43,28.43,28.43,29.5,29.24,28.501083780982,28.43,28.43
2017-07-12 05:00:00,29.3,29.3,29.3,30.76,31.26,29.37282065780794,29.3,29.3
2017-07-12 06:00:00,33.15,32.92,32.95,35.08,36.78,34.8576948449722,34.77,34.77
2017-07-12 07:00:00,39.87,39.59,39.81,40.47,56.07,40.03863914805391,39.94,39.94
2017-07-12 08:00:00,44.01,44.01,44.01,42.86,63.93,50.13429459994346,44.01,44.01
2017-07-12 09:00:00,44.31,44.31,44.31,43.34,69.83,56.712373951559705,44.31,44.31
2017-07-12 10:00:00,44.16,44.16,44.16,42.43,70.81,58.43464329469419,44.16,44.16
2017-07-12 11:00:00,43.9,43.9,43.9,42.62,73.97,66.56535670530582,43.9,43.9
2017-07-12 12:00:00,41.07,41.07,41.07,41.88,68.95,66.54650834040147,41.07,41.07
2017-07-12 13:00:00,39.9,39.9,39.9,40.2,66.52,60.5197436622373,39.9,39.9
2017-07-12 14:00:00,37.27,37.27,37.27,38.07,69.09,54.245594194703614,37.27,37.27
2017-07-12 15:00:00,33.93,33.93,33.93,37.07,75.0,52.12986523419094,33.93,33.93
2017-07-12 16:00:00,32.19,32.19,32.19,35.98,75.0,41.0611629441146,32.19,32.19
2017-07-12 17:00:00,33.29,33.29,33.29,36.02,75.0,39.50852888511922,33.29,33.29
2017-07-12 18:00:00,33.02,32.95,33.02,37.07,75.0,39.6498916219018,32.95,32.95
2017-07-12 19:00:00,35.9,32.91,35.9,38.12,73.92,39.00669116954104,32.82,32.82
2017-07-12 20:00:00,34.92,30.5,34.92,37.01,60.22,37.362171331636986,30.5,30.5
2017-07-12 21:00:00,33.74,30.6,33.74,36.03,61.0,37.463481292997834,26.84,29.86
2017-07-12 22:00:00,42.49,30.09,42.49,38.17,34.0,30.51550278013383,26.77,29.37
2017-07-12 23:00:00,40.94,29.9,39.9,36.09,29.0,27.34897747620394,26.65,27.28
2017-07-13 00:00:00,33.72,28.0,28.85,31.68,29.0,26.18350184257772,26.02,26.05
2017-07-13 01:00:00,31.8,28.0,31.25,30.49,28.0,25.45119531323821,24.37,24.37
2017-07-13 02:00:00,30.86,27.55,30.86,29.99,25.7,24.366909193990363,23.04,23.04
2017-07-13 03:00:00,28.79,27.52,29.1,28.0,23.0,24.77085892469054,24.76,24.76
2017-07-13 04:00:00,27.34,27.03,27.4,25.81,23.79,25.08976660682226,25.08,25.08
2017-07-13 05:00:00,28.09,28.09,28.09,29.11,25.0,26.051214211471226,26.04,26.04
2017-07-13 06:00:00,31.06,31.06,31.06,32.52,33.54,27.55598601530757,26.81,27.23
2017-07-13 07:00:00,38.12,38.12,38.12,38.03,42.0,34.77747330624587,30.17,30.17
2017-07-13 08:00:00,36.73,36.73,36.73,39.44,40.0,35.030237172824336,34.85,34.85
2017-07-13 09:00:00,36.07,36.07,36.07,38.96,37.0,35.261740527260706,35.08,35.08
2017-07-13 10:00:00,35.52,35.52,35.52,38.89,35.5,35.703486723991304,35.52,35.52
2017-07-13 11:00:00,34.96,34.96,34.96,39.09,35.01,36.23499952754417,34.96,34.96
2017-07-13 12:00:00,36.54,29.9,29.9,38.54,32.94,36.225550411036565,30.26,30.26
2017-07-13 13:00:00,38.06,29.0,29.0,38.01,31.86,36.064915430407254,30.04,30.04
2017-07-13 14:00:00,38.08,29.0,29.0,38.02,30.5,33.97429840309931,29.07,29.07
2017-07-13 15:00:00,35.24,30.1,30.1,36.73,31.51,35.150713408296326,30.27,30.27
2017-07-13 16:00:00,33.46,33.46,33.46,36.05,33.0,33.631767929698576,33.46,33.46
2017-07-13 17:00:00,38.08,38.08,38.08,37.49,36.05,36.546820372295194,36.36,36.36
2017-07-13 18:00:00,41.35,41.35,41.35,39.76,40.1,37.35235755456865,37.16,37.16
2017-07-13 19:00:00,46.82,46.82,46.82,42.46,43.5,39.301237834262494,39.1,39.1
2017-07-13 20:00:00,45.09,45.09,45.09,42.62,44.31,39.52329207219125,40.1,40.1
2017-07-13 21:00:00,42.93,42.93,42.93,42.09,42.5,39.4524236983842,42.93,42.93
2017-07-13 22:00:00,42.13,42.13,42.13,43.4,42.5,37.81300198431446,42.13,42.13
2017-07-13 23:00:00,38.12,38.12,38.12,39.08,36.6,31.482093924218088,38.12,38.12
2017-07-14 00:00:00,34.63,34.2,34.2,34.38,34.0,31.88845679597837,34.4,34.4
2017-07-14 01:00:00,32.34,32.34,32.34,32.94,32.2,31.587309115052644,32.34,32.34
2017-07-14 02:00:00,30.36,30.36,30.36,31.85,30.5,29.152044010243763,30.36,30.36
2017-07-14 03:00:00,29.08,29.08,29.08,31.49,29.89,28.336336906003982,29.08,29.08
2017-07-14 04:00:00,29.51,29.3,29.47,30.93,28.84,28.91017736887034,29.55,29.55
2017-07-14 05:00:00,30.37,30.15,30.33,31.63,30.93,29.071421796452622,30.41,30.41
2017-07-14 06:00:00,31.46,31.46,31.46,36.08,37.13,36.097410604192355,39.94,39.94
2017-07-14 07:00:00,33.5,33.5,33.5,40.63,50.48,40.02181542255525,39.76,39.76
2017-07-14 08:00:00,34.92,34.92,34.92,41.51,53.31,45.19586455468083,44.9,46.0
2017-07-14 09:00:00,34.71,34.71,34.71,40.19,58.05,47.62164469316134,43.32,43.32
2017-07-14 10:00:00,36.06,36.06,36.06,39.06,58.06,47.65247083372854,41.62,41.62
2017-07-14 11:00:00,38.04,38.04,38.04,39.0,65.0,49.69648107749218,38.94,38.94
2017-07-14 12:00:00,37.1,37.1,37.1,36.6,62.06,59.34980555819027,37.1,37.1
2017-07-14 13:00:00,35.97,35.97,35.97,34.39,62.78,55.9162477473205,35.97,35.97
2017-07-14 14:00:00,31.91,31.91,31.91,32.86,63.03,45.416390021815424,31.91,31.91
2017-07-14 15:00:00,30.34,30.34,30.34,32.24,66.78,40.28265199658541,30.34,30.34
2017-07-14 16:00:00,31.29,31.29,31.29,32.65,66.07,40.24471213127193,31.29,31.29
2017-07-14 17:00:00,33.04,30.87,33.04,34.95,69.78,40.17357488380916,36.92,36.92
2017-07-14 18:00:00,31.0,30.69,33.0,37.07,64.62,40.21388599070473,40.93,40.93
2017-07-14 19:00:00,36.62,36.2,36.62,38.49,55.4,41.91406620506497,42.96,42.96
2017-07-14 20:00:00,38.97,39.05,39.11,37.83,48.48,39.8819121692118,39.69,39.69
2017-07-14 21:00:00,39.1,39.1,39.1,37.08,55.56,39.68035663473395,39.1,39.1
2017-07-14 22:00:00,39.71,39.71,39.71,36.78,38.0,34.686521862847385,39.71,39.71
2017-07-14 23:00:00,37.12,36.5,36.5,33.67,33.4,30.982642511619083,36.65,36.65
2017-07-15 00:00:00,34.57,34.57,34.57,34.58,35.11,30.83799677511145,34.57,34.57
2017-07-15 01:00:00,31.08,31.08,31.08,32.39,32.88,29.77330930475197,31.08,31.08
2017-07-15 02:00:00,30.82,30.82,30.82,30.6,31.69,28.388504220810017,30.82,30.82
2017-07-15 03:00:00,30.01,30.01,30.01,30.13,31.25,27.525372284928388,30.01,30.01
2017-07-15 04:00:00,29.4,29.4,29.4,30.09,30.89,27.68661671251067,29.4,29.4
2017-07-15 05:00:00,29.17,29.17,29.17,29.81,29.99,28.45015650194442,29.17,29.17
2017-07-15 06:00:00,30.46,30.46,30.46,30.56,31.78,28.248600967466565,30.46,30.46
2017-07-15 07:00:00,30.82,30.82,30.82,31.26,36.8,30.366119700275064,30.82,30.82
2017-07-15 08:00:00,31.94,31.94,31.94,33.5,39.8,31.490088210186855,31.94,31.94
2017-07-15 09:00:00,33.81,33.81,33.81,35.45,45.03,38.8551645641658,33.81,33.81
2017-07-15 10:00:00,33.43,33.43,33.43,35.57,52.0,40.028929147301525,33.43,33.43
2017-07-15 11:00:00,33.06,33.06,33.06,35.57,52.0,40.100066394764305,33.06,33.06
2017-07-15 12:00:00,32.22,32.22,32.22,34.32,43.35,39.43848999336052,32.22,32.22
2017-07-15 13:00:00,30.76,30.76,30.76,32.84,44.99,34.87147870625059,30.76,30.76
2017-07-15 14:00:00,29.07,29.07,29.07,32.08,35.91,30.86882291567865,29.07,29.07
2017-07-15 15:00:00,28.64,28.64,28.64,32.14,38.58,30.878307882007018,28.64,28.64
2017-07-15 16:00:00,29.04,29.04,29.04,32.4,35.35,29.85393151854311,29.04,29.04
2017-07-15 17:00:00,30.98,30.98,30.98,34.89,36.38,30.347149767618326,30.98,30.98
2017-07-15 18:00:00,35.21,35.21,35.21,38.37,39.0,32.241771791710136,35.21,35.21
2017-07-15 19:00:00,37.54,37.54,37.54,40.08,40.99,33.24717822251731,37.54,37.54
2017-07-15 20:00:00,37.0,37.0,37.0,39.43,40.1,33.16655600872617,37.0,37.0
2017-07-15 21:00:00,36.9,36.9,36.9,39.32,39.9,34.26918334439913,36.9,36.9
2017-07-15 22:00:00,37.98,37.98,37.98,41.0,41.4,30.89727781466376,37.98,37.98
2017-07-15 23:00:00,36.01,36.01,36.01,37.35,36.1,30.847481741439818,36.01,36.01
2017-07-16 00:00:00,34.65,34.65,34.65,32.3,31.6,29.173385184482594,34.65,34.65
2017-07-16 01:00:00,30.05,30.05,30.05,30.62,29.25,27.174428530778712,30.05,30.05
2017-07-16 02:00:00,28.68,28.68,28.68,28.61,28.12,26.923076923076923,28.68,28.68
2017-07-16 03:00:00,27.78,27.78,27.78,27.78,27.27,26.56264820259888,27.78,26.45
2017-07-16 04:00:00,27.72,27.72,27.72,27.78,26.51,26.70255145594233,23.71,25.05
2017-07-16 05:00:00,27.4,27.4,27.4,26.89,26.34,26.640899174807927,24.83,24.83
2017-07-16 06:00:00,27.53,27.53,27.53,26.79,25.43,25.889215593284646,25.11,25.11
2017-07-16 07:00:00,27.6,27.6,27.6,27.34,25.0,28.118182680451483,25.97,25.97
2017-07-16 08:00:00,27.4,27.4,27.4,28.01,25.64,29.69505833254292,26.0,26.0
2017-07-16 09:00:00,28.49,28.49,28.49,29.65,28.85,31.02058237693256,26.13,26.13
2017-07-16 10:00:00,28.99,28.99,28.99,29.04,30.71,31.77463720003794,26.4,26.4
2017-07-16 11:00:00,28.99,28.99,28.99,30.05,32.67,32.01413259982927,26.36,26.36
2017-07-16 12:00:00,29.76,29.76,29.76,30.55,31.06,32.0046476335009,26.21,26.21
2017-07-16 13:00:00,26.95,26.95,26.95,29.08,29.5,31.964336526605333,26.09,26.09
2017-07-16 14:00:00,25.99,26.5,26.02,27.35,26.7,30.98975623636536,25.37,25.37
2017-07-16 15:00:00,25.22,27.4,25.38,27.31,26.2,30.939960163141418,25.22,25.22
2017-07-16 16:00:00,27.55,27.55,27.55,27.9,26.78,30.166935407379302,26.25,26.25
2017-07-16 17:00:00,28.57,28.57,28.57,29.38,28.8,30.949445129469794,26.52,26.52
2017-07-16 18:00:00,31.79,31.79,31.79,32.6,32.5,30.98975623636536,26.7,26.7
2017-07-16 19:00:00,35.41,35.41,35.41,36.03,35.23,32.21568813430713,26.75,26.75
2017-07-16 20:00:00,36.65,36.65,36.65,36.77,36.0,32.32476524708337,26.78,26.78
2017-07-16 21:00:00,37.14,37.14,37.14,37.41,37.29,32.8772645357109,27.0,27.0
2017-07-16 22:00:00,41.02,41.02,41.02,39.5,39.0,32.255999241202694,26.91,26.91
2017-07-16 23:00:00,38.79,38.79,38.79,37.6,34.57,30.98975623636536,26.49,26.49
2017-07-17 00:00:00,41.72,31.47,31.47,32.56,29.85,30.192490494296575,25.73,25.73
2017-07-17 01:00:00,36.63,30.11,30.11,31.1,27.65,29.617395437262356,24.4,24.4
2017-07-17 02:00:00,29.32,29.32,29.32,29.62,25.9,28.942490494296578,23.98,23.98
2017-07-17 03:00:00,27.57,27.57,27.57,28.85,25.18,27.397813688212928,23.83,23.83
2017-07-17 04:00:00,27.92,27.92,27.92,28.93,25.99,26.822718631178706,23.98,23.98
2017-07-17 05:00:00,29.21,29.21,29.21,30.46,26.58,28.167775665399237,25.15,25.15
2017-07-17 06:00:00,34.28,36.18,34.92,35.88,36.44,32.27661596958175,26.18,26.18
2017-07-17 07:00:00,37.3,40.42,38.01,41.5,39.61,38.28422053231939,27.53,27.53
2017-07-17 08:00:00,42.11,42.66,42.28,42.49,41.28,43.407794676806084,28.04,28.04
2017-07-17 09:00:00,42.3,42.3,42.3,42.18,42.87,45.249524714828894,28.34,28.34
2017-07-17 10:00:00,42.4,42.4,42.4,41.33,42.85,45.259030418250944,27.91,27.91
2017-07-17 11:00:00,42.74,42.74,42.74,41.23,43.2,51.33792775665399,27.2,27.2
2017-07-17 12:00:00,41.03,40.74,40.76,40.98,46.26,55.221007604562736,26.68,26.68
2017-07-17 13:00:00,42.17,36.95,36.95,40.07,45.5,52.01045627376426,26.59,26.59
2017-07-17 14:00:00,38.29,34.83,34.83,39.06,39.4,44.06131178707224,26.52,26.52
2017-07-17 15:00:00,35.92,34.88,34.89,38.43,40.0,43.5171102661597,26.35,26.35
2017-07-17 16:00:00,36.1,35.84,35.84,38.25,39.87,40.247148288973385,26.26,26.26
2017-07-17 17:00:00,39.94,39.94,39.94,39.93,40.04,40.23764258555133,26.45,26.45
2017-07-17 18:00:00,42.05,42.05,42.05,40.91,41.93,40.206749049429654,26.58,26.58
2017-07-17 19:00:00,44.95,44.95,44.95,42.35,44.0,42.31939163498099,26.6,26.6
2017-07-17 20:00:00,43.79,43.79,43.79,41.16,42.77,42.43108365019012,26.62,26.62
2017-07-17 21:00:00,40.98,40.98,40.98,40.92,42.0,41.454372623574145,26.57,26.57
2017-07-17 22:00:00,40.95,40.95,40.95,40.94,40.75,36.43298479087452,26.29,26.29
2017-07-17 23:00:00,35.4,35.4,35.4,37.2,36.1,34.28944866920152,25.55,25.55
