timestamp,price,exog_1,exog_2
2026-01-14 15:00:00+00:00,152.85750000000002,68745.8,13121.025
2026-01-14 16:00:00+00:00,200.0225,70245.9,11348.675
2026-01-14 17:00:00+00:00,182.355,70683.9,10206.175
2026-01-14 18:00:00+00:00,158.76749999999998,68543.7,9498.05
2026-01-14 19:00:00+00:00,134.01,65071.225000000006,9083.55
2026-01-14 20:00:00+00:00,121.7875,61329.1,9072.85
2026-01-14 21:00:00+00:00,113.8625,57857.875,9501.475
2026-01-14 22:00:00+00:00,97.0875,54607.925,10482.3
2026-01-14 23:00:00+00:00,100.615,52242.9,12485.575
2026-01-15 00:00:00+00:00,94.0475,50401.95,14686.675
2026-01-15 01:00:00+00:00,89.34,49712.125,16881.525
2026-01-15 02:00:00+00:00,84.8075,50055.825,18956.175
2026-01-15 03:00:00+00:00,82.92999999999999,51554.125,20528.9
2026-01-15 04:00:00+00:00,86.0,55641.375,21859.025
2026-01-15 05:00:00+00:00,98.2025,62408.525,23493.075
2026-01-15 06:00:00+00:00,105.115,67964.575,24808.225
2026-01-15 07:00:00+00:00,104.975,71203.6,26441.85
2026-01-15 08:00:00+00:00,101.415,71610.025,29207.15
2026-01-15 09:00:00+00:00,100.4,71860.175,31974.625
2026-01-15 10:00:00+00:00,97.8625,71572.45,33632.425
2026-01-15 11:00:00+00:00,95.2825,70798.525,33182.125
2026-01-15 12:00:00+00:00,100.615,70106.425,30384.975
2026-01-15 13:00:00+00:00,105.645,68601.925,25655.6
2026-01-15 14:00:00+00:00,123.095,68607.325,20251.425
2026-01-15 15:00:00+00:00,135.3725,70598.675,17416.95
2026-01-15 16:00:00+00:00,145.495,72797.375,18800.875
2026-01-15 17:00:00+00:00,119.745,72262.625,21872.725
2026-01-15 18:00:00+00:00,105.4925,69892.17499999999,24981.725
2026-01-15 19:00:00+00:00,98.16,66109.325,27739.0
2026-01-15 20:00:00+00:00,90.995,61952.775,30087.9
2026-01-15 21:00:00+00:00,88.3925,58700.175,31475.25
2026-01-15 22:00:00+00:00,81.155,55188.375,33300.95
2026-01-15 23:00:00+00:00,81.05,52472.0,37045.575
2026-01-16 00:00:00+00:00,75.0,50928.25,37891.4
2026-01-16 01:00:00+00:00,70.57249999999999,50400.725,38440.575
2026-01-16 02:00:00+00:00,67.23,50684.925,38807.825
2026-01-16 03:00:00+00:00,71.38,52018.3,38598.05
2026-01-16 04:00:00+00:00,82.05000000000001,55804.225,38177.175
2026-01-16 05:00:00+00:00,90.7225,62245.8,37888.925
2026-01-16 06:00:00+00:00,98.6,67964.9,36407.275
2026-01-16 07:00:00+00:00,109.3075,70633.4,35641.575
2026-01-16 08:00:00+00:00,108.9275,71022.025,37559.925
2026-01-16 09:00:00+00:00,103.0275,71502.25,38914.7
2026-01-16 10:00:00+00:00,99.7875,71577.425,38257.675
2026-01-16 11:00:00+00:00,99.1975,70604.17499999999,35066.675
2026-01-16 12:00:00+00:00,99.3125,69192.725,29213.525
2026-01-16 13:00:00+00:00,113.2,67540.475,21537.5
2026-01-16 14:00:00+00:00,141.0,66424.75,14060.0
2026-01-16 15:00:00+00:00,162.68,67346.2,9730.5
2026-01-16 16:00:00+00:00,170.325,69331.65,9922.775
2026-01-16 17:00:00+00:00,162.4425,69599.225,11080.725
